
"29/06/2020 09:02:30"
"Time"	"CO2B um/m"	"H2OB mm/m"	"T C"	"P kPa"	"RH %"	"Flow V"
2020-06-29 09:37:31	613.85	-0.522	28.495	100.677	4.01	0.4448
2020-06-29 09:37:32	622.75	-0.525	28.494	100.676	4.01	0.4449
2020-06-29 09:37:32	631.21	-0.527	28.494	100.677	4.01	0.4442
2020-06-29 09:37:33	639.24	-0.526	28.493	100.675	4.01	0.4418
2020-06-29 09:37:33	646.67	-0.527	28.494	100.675	4.01	0.4385
2020-06-29 09:37:34	653.69	-0.527	28.494	100.673	4.01	0.4351
2020-06-29 09:37:34	660.24	-0.528	28.494	100.674	4.01	0.4332
2020-06-29 09:37:35	666.33	-0.527	28.494	100.674	4.01	0.4306
2020-06-29 09:37:35	672.08	-0.526	28.494	100.675	4.01	0.4287
2020-06-29 09:37:36	677.30	-0.526	28.494	100.676	4.01	0.4291
2020-06-29 09:37:36	682.32	-0.526	28.495	100.675	4.01	0.4288
2020-06-29 09:37:37	686.96	-0.527	28.496	100.675	4.01	0.4265
2020-06-29 09:37:37	691.32	-0.525	28.496	100.675	4.02	0.4238
2020-06-29 09:37:38	695.46	-0.525	28.495	100.676	4.01	0.4224
2020-06-29 09:37:38	699.31	-0.526	28.496	100.675	4.01	0.4219
2020-06-29 09:37:39	702.99	-0.526	28.497	100.675	4.01	0.4223
2020-06-29 09:37:39	706.22	-0.528	28.497	100.676	4.01	0.4233
2020-06-29 09:37:40	709.30	-0.525	28.497	100.674	4.01	0.4247
2020-06-29 09:37:40	711.99	-0.526	28.497	100.673	4.01	0.4263
2020-06-29 09:37:41	714.52	-0.525	28.498	100.674	4.01	0.4275
2020-06-29 09:37:41	716.56	-0.525	28.496	100.678	4.01	0.4293
2020-06-29 09:37:42	718.44	-0.527	28.497	100.673	4.01	0.4304
2020-06-29 09:37:42	720.06	-0.527	28.496	100.673	4.01	0.4311
2020-06-29 09:37:43	721.36	-0.528	28.496	100.675	4.02	0.4323
2020-06-29 09:37:43	722.58	-0.528	28.496	100.676	4.01	0.4334
2020-06-29 09:37:44	723.55	-0.525	28.496	100.674	4.01	0.4335
2020-06-29 09:37:44	724.32	-0.524	28.496	100.671	4.01	0.4339
2020-06-29 09:37:45	725.03	-0.524	28.495	100.672	4.01	0.4335
2020-06-29 09:37:45	725.48	-0.523	28.496	100.675	4.01	0.4324
2020-06-29 09:37:46	725.86	-0.524	28.496	100.677	4.01	0.4337
2020-06-29 09:37:46	726.31	-0.526	28.497	100.674	4.01	0.4343
2020-06-29 09:37:47	726.56	-0.527	28.498	100.670	4.01	0.4336
2020-06-29 09:37:47	726.73	-0.526	28.497	100.672	4.01	0.4337
2020-06-29 09:37:48	726.68	-0.526	28.497	100.676	4.01	0.4329
2020-06-29 09:37:48	726.65	-0.527	28.497	100.675	4.01	0.4321
2020-06-29 09:37:49	726.36	-0.526	28.498	100.676	4.01	0.4312
2020-06-29 09:37:49	726.08	-0.525	28.497	100.676	4.01	0.4310
2020-06-29 09:37:50	725.66	-0.527	28.499	100.677	4.02	0.4315
2020-06-29 09:37:50	725.29	-0.528	28.498	100.678	4.02	0.4314
2020-06-29 09:37:51	724.89	-0.527	28.498	100.675	4.02	0.4312
2020-06-29 09:37:51	724.55	-0.527	28.498	100.676	4.02	0.4310
2020-06-29 09:37:52	724.21	-0.526	28.497	100.674	4.01	0.4316
2020-06-29 09:37:52	723.94	-0.525	28.497	100.673	4.01	0.4313
2020-06-29 09:37:53	723.67	-0.524	28.498	100.677	4.01	0.4304
2020-06-29 09:37:53	723.47	-0.525	28.499	100.673	4.02	0.4301
2020-06-29 09:37:54	723.43	-0.524	28.497	100.674	4.01	0.4298
2020-06-29 09:37:54	723.36	-0.525	28.498	100.677	4.02	0.4293
2020-06-29 09:37:55	723.51	-0.527	28.498	100.676	4.01	0.4291
2020-06-29 09:37:55	723.62	-0.527	28.498	100.677	4.02	0.4291
2020-06-29 09:37:56	723.89	-0.526	28.500	100.677	4.02	0.4295
2020-06-29 09:37:56	724.14	-0.525	28.500	100.675	4.02	0.4302
2020-06-29 09:37:57	724.42	-0.524	28.499	100.676	4.02	0.4304
2020-06-29 09:37:57	724.81	-0.526	28.501	100.675	4.01	0.4305
2020-06-29 09:37:58	725.17	-0.526	28.501	100.673	4.01	0.4302
2020-06-29 09:37:58	725.47	-0.526	28.499	100.677	4.01	0.4296
2020-06-29 09:37:59	725.91	-0.527	28.499	100.677	4.01	0.4290
2020-06-29 09:37:59	726.27	-0.527	28.499	100.677	4.01	0.4284
2020-06-29 09:38:00	726.77	-0.526	28.500	100.675	4.02	0.4274
2020-06-29 09:38:00	727.06	-0.527	28.500	100.678	4.02	0.4268
2020-06-29 09:38:01	727.39	-0.527	28.500	100.677	4.01	0.4269
2020-06-29 09:38:01	727.69	-0.525	28.500	100.676	4.02	0.4280
2020-06-29 09:38:02	727.98	-0.525	28.501	100.677	4.01	0.4289
2020-06-29 09:38:02	728.13	-0.525	28.500	100.674	4.01	0.4286
2020-06-29 09:38:03	728.28	-0.526	28.502	100.676	4.01	0.4290
2020-06-29 09:38:03	728.27	-0.528	28.501	100.675	4.02	0.4303
2020-06-29 09:38:04	728.21	-0.528	28.500	100.676	4.02	0.4320
2020-06-29 09:38:04	727.97	-0.527	28.501	100.675	4.02	0.4346
2020-06-29 09:38:05	727.86	-0.526	28.502	100.674	4.02	0.4379
2020-06-29 09:38:05	727.60	-0.528	28.502	100.675	4.02	0.4414
2020-06-29 09:38:06	727.34	-0.528	28.503	100.678	4.02	0.4440
2020-06-29 09:38:06	727.19	-0.527	28.502	100.676	4.01	0.4468
2020-06-29 09:38:07	727.25	-0.529	28.502	100.675	4.02	0.4508
2020-06-29 09:38:07	727.25	-0.529	28.501	100.675	4.02	0.4560
2020-06-29 09:38:08	727.27	-0.529	28.500	100.677	4.01	0.4617
2020-06-29 09:38:08	727.46	-0.527	28.502	100.676	4.02	0.4671
2020-06-29 09:38:09	727.60	-0.527	28.502	100.674	4.01	0.4705
2020-06-29 09:38:09	727.63	-0.526	28.503	100.676	4.02	0.4732
2020-06-29 09:38:10	727.64	-0.528	28.503	100.677	4.01	0.4758
2020-06-29 09:38:10	727.85	-0.528	28.503	100.674	4.02	0.4777
2020-06-29 09:38:11	727.84	-0.528	28.502	100.675	4.02	0.4790
2020-06-29 09:38:11	727.91	-0.526	28.501	100.677	4.01	0.4801
2020-06-29 09:38:12	727.93	-0.526	28.500	100.674	4.02	0.4808
2020-06-29 09:38:12	727.90	-0.528	28.501	100.674	4.01	0.4813
2020-06-29 09:38:13	727.77	-0.529	28.503	100.674	4.02	0.4819
2020-06-29 09:38:13	727.59	-0.527	28.504	100.674	4.02	0.4821
2020-06-29 09:38:14	727.29	-0.528	28.503	100.674	4.02	0.4824
2020-06-29 09:38:14	726.96	-0.527	28.502	100.675	4.02	0.4828
2020-06-29 09:38:15	726.71	-0.528	28.503	100.675	4.02	0.4835
2020-06-29 09:38:15	726.36	-0.526	28.502	100.676	4.02	0.4841
2020-06-29 09:38:16	726.16	-0.527	28.503	100.675	4.02	0.4840
2020-06-29 09:38:16	725.82	-0.528	28.503	100.675	4.02	0.4840
2020-06-29 09:38:17	725.57	-0.527	28.503	100.677	4.02	0.4842
2020-06-29 09:38:17	725.29	-0.526	28.502	100.673	4.02	0.4845
2020-06-29 09:38:18	725.01	-0.525	28.504	100.674	4.02	0.4843
2020-06-29 09:38:18	724.79	-0.526	28.503	100.676	4.02	0.4842
2020-06-29 09:38:19	724.60	-0.525	28.502	100.675	4.02	0.4843
2020-06-29 09:38:19	724.40	-0.526	28.502	100.675	4.02	0.4845
2020-06-29 09:38:20	724.31	-0.527	28.503	100.674	4.02	0.4851
2020-06-29 09:38:20	724.23	-0.526	28.504	100.675	4.02	0.4853
2020-06-29 09:38:21	724.16	-0.527	28.503	100.677	4.02	0.4852
2020-06-29 09:38:21	724.07	-0.528	28.503	100.678	4.02	0.4851
2020-06-29 09:38:22	724.10	-0.528	28.504	100.677	4.02	0.4851
2020-06-29 09:38:22	724.14	-0.528	28.505	100.675	4.02	0.4852
2020-06-29 09:38:23	724.15	-0.529	28.505	100.674	4.02	0.4853
2020-06-29 09:38:23	724.16	-0.529	28.504	100.673	4.02	0.4855
2020-06-29 09:38:24	724.13	-0.527	28.505	100.678	4.02	0.4857
2020-06-29 09:38:24	724.08	-0.527	28.504	100.678	4.02	0.4855
2020-06-29 09:38:25	724.02	-0.527	28.506	100.677	4.02	0.4849
2020-06-29 09:38:25	723.95	-0.528	28.507	100.677	4.02	0.4848
2020-06-29 09:38:26	723.90	-0.529	28.506	100.676	4.02	0.4849
2020-06-29 09:38:26	723.82	-0.528	28.507	100.675	4.02	0.4850
2020-06-29 09:38:27	723.71	-0.528	28.507	100.677	4.02	0.4853
2020-06-29 09:38:27	723.76	-0.529	28.508	100.676	4.02	0.4857
2020-06-29 09:38:28	723.72	-0.526	28.508	100.676	4.02	0.4862
2020-06-29 09:38:28	723.73	-0.526	28.509	100.675	4.02	0.4866
2020-06-29 09:38:29	723.67	-0.527	28.508	100.676	4.02	0.4868
2020-06-29 09:38:29	723.68	-0.525	28.509	100.675	4.02	0.4871
2020-06-29 09:38:30	723.52	-0.528	28.509	100.678	4.02	0.4876
2020-06-29 09:38:30	723.38	-0.527	28.509	100.675	4.02	0.4877
2020-06-29 09:38:31	723.22	-0.527	28.510	100.675	4.02	0.4872
2020-06-29 09:38:31	722.97	-0.526	28.509	100.677	4.02	0.4867
2020-06-29 09:38:32	722.58	-0.527	28.510	100.677	4.02	0.4863
2020-06-29 09:38:32	722.19	-0.527	28.508	100.677	4.02	0.4860
2020-06-29 09:38:33	721.83	-0.525	28.509	100.676	4.02	0.4857
2020-06-29 09:38:33	721.43	-0.525	28.509	100.677	4.02	0.4859
2020-06-29 09:38:34	721.08	-0.527	28.510	100.676	4.02	0.4860
2020-06-29 09:38:34	720.85	-0.528	28.511	100.677	4.02	0.4859
2020-06-29 09:38:35	720.58	-0.528	28.510	100.677	4.02	0.4858
2020-06-29 09:38:35	720.46	-0.527	28.510	100.676	4.02	0.4859
2020-06-29 09:38:36	720.39	-0.528	28.510	100.676	4.02	0.4864
2020-06-29 09:38:36	720.33	-0.528	28.510	100.677	4.02	0.4863
2020-06-29 09:38:37	720.28	-0.528	28.509	100.676	4.02	0.4862
2020-06-29 09:38:37	720.23	-0.528	28.509	100.678	4.02	0.4865
2020-06-29 09:38:38	720.30	-0.528	28.511	100.675	4.02	0.4872
2020-06-29 09:38:38	720.31	-0.527	28.511	100.676	4.02	0.4880
2020-06-29 09:38:39	720.28	-0.526	28.510	100.674	4.02	0.4884
2020-06-29 09:38:39	720.38	-0.529	28.509	100.674	4.02	0.4882
2020-06-29 09:38:40	720.37	-0.529	28.509	100.674	4.02	0.4840
2020-06-29 09:38:40	720.36	-0.526	28.509	100.676	4.02	0.4740
2020-06-29 09:38:41	720.25	-0.527	28.510	100.675	4.02	0.4641
2020-06-29 09:38:41	720.14	-0.528	28.509	100.674	4.02	0.4586
2020-06-29 09:38:42	720.01	-0.529	28.509	100.677	4.02	0.4571
2020-06-29 09:38:42	719.82	-0.528	28.511	100.677	4.02	0.4528
2020-06-29 09:38:43	719.73	-0.528	28.511	100.675	4.02	0.4473
2020-06-29 09:38:43	719.58	-0.530	28.512	100.673	4.02	0.4436
2020-06-29 09:38:44	719.50	-0.530	28.512	100.674	4.02	0.4414
2020-06-29 09:38:44	719.40	-0.528	28.512	100.675	4.02	0.4404
2020-06-29 09:38:45	719.21	-0.530	28.513	100.676	4.02	0.4395
2020-06-29 09:38:45	719.15	-0.528	28.513	100.677	4.02	0.4398
2020-06-29 09:38:46	719.12	-0.529	28.514	100.676	4.02	0.4396
2020-06-29 09:38:46	719.08	-0.530	28.513	100.673	4.02	0.4389
2020-06-29 09:38:47	718.85	-0.530	28.513	100.673	4.02	0.4387
2020-06-29 09:38:47	718.33	-0.530	28.513	100.672	4.02	0.4395
2020-06-29 09:38:48	717.20	-0.529	28.513	100.675	4.02	0.4398
2020-06-29 09:38:48	715.04	-0.529	28.515	100.677	4.02	0.4413
2020-06-29 09:38:49	711.56	-0.530	28.515	100.677	4.02	0.4445
2020-06-29 09:38:49	706.51	-0.529	28.515	100.675	4.02	0.4474
2020-06-29 09:38:50	699.21	-0.529	28.515	100.676	4.02	0.4507
2020-06-29 09:38:50	689.59	-0.528	28.513	100.678	4.02	0.4540
2020-06-29 09:38:51	677.58	-0.530	28.513	100.676	4.02	0.4573
2020-06-29 09:38:51	663.03	-0.530	28.514	100.674	4.02	0.4615
2020-06-29 09:38:52	645.93	-0.531	28.514	100.675	4.02	0.4660
2020-06-29 09:38:52	626.44	-0.531	28.514	100.677	4.02	0.4704
2020-06-29 09:38:53	604.85	-0.530	28.514	100.675	4.02	0.4744
2020-06-29 09:38:53	581.36	-0.529	28.514	100.673	4.02	0.4773
2020-06-29 09:38:54	556.32	-0.528	28.515	100.675	4.02	0.4796
2020-06-29 09:38:54	530.22	-0.528	28.515	100.674	4.02	0.4818
2020-06-29 09:38:55	503.50	-0.528	28.517	100.674	4.02	0.4835
2020-06-29 09:38:55	476.58	-0.528	28.516	100.677	4.02	0.4846
2020-06-29 09:38:56	449.85	-0.528	28.516	100.677	4.02	0.4854
2020-06-29 09:38:56	423.81	-0.527	28.518	100.676	4.02	0.4860
2020-06-29 09:38:57	398.62	-0.528	28.517	100.672	4.02	0.4860
2020-06-29 09:38:57	374.57	-0.529	28.518	100.675	4.02	0.4857
2020-06-29 09:38:58	351.90	-0.528	28.518	100.674	4.02	0.4856
2020-06-29 09:38:58	330.60	-0.529	28.519	100.672	4.02	0.4859
2020-06-29 09:38:59	310.67	-0.529	28.518	100.675	4.02	0.4868
2020-06-29 09:38:59	292.21	-0.529	28.519	100.676	4.02	0.4879
2020-06-29 09:39:00	275.10	-0.530	28.519	100.675	4.02	0.4886
2020-06-29 09:39:00	259.27	-0.528	28.518	100.676	4.02	0.4839
2020-06-29 09:39:01	244.64	-0.529	28.518	100.676	4.02	0.4729
2020-06-29 09:39:01	230.99	-0.529	28.518	100.677	4.02	0.4658
2020-06-29 09:39:02	218.45	-0.528	28.518	100.677	4.02	0.4617
2020-06-29 09:39:02	206.79	-0.528	28.518	100.673	4.02	0.4609
2020-06-29 09:39:03	196.00	-0.528	28.519	100.672	4.02	0.4627
2020-06-29 09:39:03	185.92	-0.528	28.518	100.673	4.02	0.4649
2020-06-29 09:39:04	176.51	-0.527	28.520	100.676	4.02	0.4673
2020-06-29 09:39:04	167.75	-0.528	28.520	100.676	4.02	0.4676
2020-06-29 09:39:05	159.52	-0.529	28.520	100.674	4.02	0.4651
2020-06-29 09:39:05	151.79	-0.529	28.522	100.675	4.02	0.4647
2020-06-29 09:39:06	144.55	-0.530	28.519	100.676	4.02	0.4656
2020-06-29 09:39:06	137.71	-0.531	28.520	100.676	4.02	0.4671
2020-06-29 09:39:07	131.29	-0.532	28.521	100.672	4.02	0.4692
2020-06-29 09:39:07	125.23	-0.531	28.521	100.675	4.02	0.4717
2020-06-29 09:39:08	119.50	-0.529	28.521	100.674	4.02	0.4744
2020-06-29 09:39:08	114.06	-0.529	28.520	100.676	4.02	0.4765
2020-06-29 09:39:09	108.88	-0.529	28.520	100.675	4.02	0.4788
2020-06-29 09:39:09	104.04	-0.531	28.520	100.677	4.02	0.4812
2020-06-29 09:39:10	99.44	-0.530	28.520	100.677	4.02	0.4832
2020-06-29 09:39:10	95.05	-0.529	28.520	100.674	4.02	0.4827
2020-06-29 09:39:11	90.87	-0.531	28.522	100.674	4.02	0.4711
2020-06-29 09:39:11	86.90	-0.531	28.520	100.675	4.02	0.4600
2020-06-29 09:39:12	83.13	-0.533	28.521	100.673	4.02	0.4527
2020-06-29 09:39:12	79.58	-0.533	28.521	100.675	4.02	0.4475
2020-06-29 09:39:13	76.15	-0.533	28.521	100.675	4.02	0.4444
2020-06-29 09:39:13	72.93	-0.532	28.521	100.675	4.02	0.4397
2020-06-29 09:39:14	69.85	-0.533	28.521	100.674	4.02	0.4363
2020-06-29 09:39:14	66.91	-0.532	28.523	100.673	4.02	0.4360
2020-06-29 09:39:15	64.10	-0.532	28.524	100.674	4.02	0.4375
2020-06-29 09:39:15	61.42	-0.534	28.522	100.678	4.02	0.4453
2020-06-29 09:39:16	58.86	-0.534	28.524	100.676	4.02	0.4528
2020-06-29 09:39:16	56.45	-0.532	28.523	100.675	4.02	0.4571
2020-06-29 09:39:17	54.12	-0.534	28.522	100.672	4.02	0.4534
2020-06-29 09:39:17	51.92	-0.533	28.524	100.675	4.02	0.4494
2020-06-29 09:39:18	49.80	-0.533	28.523	100.674	4.02	0.4474
2020-06-29 09:39:18	47.79	-0.534	28.524	100.675	4.02	0.4463
2020-06-29 09:39:19	45.88	-0.536	28.523	100.675	4.02	0.4454
2020-06-29 09:39:19	44.06	-0.535	28.523	100.675	4.02	0.4463
2020-06-29 09:39:20	42.32	-0.535	28.523	100.671	4.02	0.4447
2020-06-29 09:39:20	40.65	-0.535	28.522	100.672	4.02	0.4414
2020-06-29 09:39:21	39.05	-0.534	28.523	100.677	4.02	0.4381
2020-06-29 09:39:21	37.50	-0.534	28.521	100.676	4.02	0.4360
2020-06-29 09:39:22	36.02	-0.534	28.522	100.674	4.02	0.4351
2020-06-29 09:39:22	34.64	-0.534	28.521	100.676	4.02	0.4350
2020-06-29 09:39:23	33.31	-0.536	28.523	100.673	4.02	0.4385
2020-06-29 09:39:23	32.03	-0.535	28.524	100.675	4.02	0.4455
2020-06-29 09:39:24	30.79	-0.536	28.526	100.674	4.02	0.4534
2020-06-29 09:39:24	29.65	-0.535	28.525	100.673	4.02	0.4560
2020-06-29 09:39:25	28.53	-0.532	28.525	100.675	4.02	0.4510
2020-06-29 09:39:25	27.45	-0.532	28.524	100.676	4.02	0.4471
2020-06-29 09:39:26	26.43	-0.534	28.525	100.673	4.02	0.4441
2020-06-29 09:39:26	25.44	-0.534	28.525	100.671	4.02	0.4431
2020-06-29 09:39:27	24.52	-0.537	28.525	100.672	4.02	0.4431
2020-06-29 09:39:27	23.61	-0.537	28.525	100.673	4.02	0.4431
2020-06-29 09:39:28	22.74	-0.536	28.526	100.672	4.02	0.4436
2020-06-29 09:39:28	21.94	-0.534	28.526	100.671	4.02	0.4441
2020-06-29 09:39:29	21.13	-0.532	28.526	100.674	4.02	0.4443
2020-06-29 09:39:29	20.36	-0.534	28.525	100.673	4.02	0.4443
2020-06-29 09:39:30	19.67	-0.534	28.527	100.674	4.02	0.4460
2020-06-29 09:39:30	18.95	-0.534	28.527	100.672	4.02	0.4493
2020-06-29 09:39:31	18.30	-0.533	28.526	100.675	4.02	0.4530
2020-06-29 09:39:31	17.67	-0.534	28.528	100.673	4.02	0.4509
2020-06-29 09:39:32	17.04	-0.533	28.529	100.671	4.02	0.4478
2020-06-29 09:39:32	16.46	-0.533	28.527	100.673	4.02	0.4458
2020-06-29 09:39:33	15.93	-0.533	28.528	100.674	4.02	0.4446
2020-06-29 09:39:33	15.36	-0.533	28.528	100.675	4.02	0.4434
2020-06-29 09:39:34	14.87	-0.533	28.528	100.674	4.02	0.4419
2020-06-29 09:39:34	14.34	-0.532	28.528	100.671	4.02	0.4403
2020-06-29 09:39:35	13.86	-0.532	28.528	100.672	4.02	0.4382
2020-06-29 09:39:35	13.42	-0.533	28.529	100.673	4.02	0.4369
2020-06-29 09:39:36	12.97	-0.532	28.528	100.674	4.02	0.4371
2020-06-29 09:39:36	12.52	-0.536	28.530	100.674	4.02	0.4433
2020-06-29 09:39:37	12.12	-0.534	28.530	100.671	4.02	0.4521
2020-06-29 09:39:37	11.75	-0.532	28.531	100.676	4.02	0.4600
2020-06-29 09:39:38	11.36	-0.532	28.530	100.675	4.02	0.4668
2020-06-29 09:39:38	10.97	-0.531	28.531	100.672	4.02	0.4734
2020-06-29 09:39:39	10.65	-0.532	28.532	100.673	4.02	0.4787
2020-06-29 09:39:39	10.31	-0.534	28.533	100.672	4.02	0.4828
2020-06-29 09:39:40	10.02	-0.532	28.534	100.672	4.02	0.4854
2020-06-29 09:39:40	9.68	-0.534	28.535	100.672	4.02	0.4879
2020-06-29 09:39:41	9.38	-0.534	28.535	100.673	4.02	0.4900
2020-06-29 09:39:41	9.09	-0.534	28.535	100.675	4.02	0.4914
2020-06-29 09:39:42	8.84	-0.533	28.535	100.674	4.02	0.4924
2020-06-29 09:39:42	8.54	-0.534	28.535	100.676	4.02	0.4881
2020-06-29 09:39:43	8.28	-0.535	28.535	100.674	4.02	0.4803
2020-06-29 09:39:43	8.04	-0.535	28.535	100.672	4.02	0.4797
2020-06-29 09:39:44	7.82	-0.536	28.535	100.673	4.02	0.4768
2020-06-29 09:39:44	7.58	-0.536	28.536	100.671	4.02	0.4698
2020-06-29 09:39:45	7.39	-0.535	28.536	100.670	4.02	0.4639
2020-06-29 09:39:45	7.13	-0.535	28.535	100.673	4.02	0.4577
2020-06-29 09:39:46	6.93	-0.535	28.535	100.672	4.02	0.4526
2020-06-29 09:39:46	6.74	-0.535	28.535	100.672	4.02	0.4487
2020-06-29 09:39:47	6.58	-0.536	28.534	100.670	4.02	0.4460
2020-06-29 09:39:47	6.41	-0.534	28.535	100.674	4.02	0.4434
2020-06-29 09:39:48	6.18	-0.536	28.535	100.672	4.02	0.4415
2020-06-29 09:39:48	6.03	-0.536	28.534	100.672	4.02	0.4406
2020-06-29 09:39:49	5.87	-0.536	28.535	100.674	4.02	0.4403
2020-06-29 09:39:49	5.72	-0.536	28.535	100.673	4.02	0.4395
2020-06-29 09:39:50	5.59	-0.536	28.535	100.674	4.02	0.4411
2020-06-29 09:39:50	5.42	-0.535	28.537	100.672	4.02	0.4421
2020-06-29 09:39:51	5.26	-0.534	28.537	100.673	4.02	0.4424
2020-06-29 09:39:51	5.13	-0.535	28.536	100.672	4.02	0.4419
2020-06-29 09:39:52	5.01	-0.533	28.536	100.671	4.02	0.4405
2020-06-29 09:39:52	4.84	-0.533	28.535	100.673	4.02	0.4395
2020-06-29 09:39:53	4.74	-0.532	28.536	100.674	4.02	0.4402
2020-06-29 09:39:53	4.66	-0.532	28.535	100.673	4.02	0.4415
2020-06-29 09:39:54	4.50	-0.532	28.536	100.672	4.02	0.4408
2020-06-29 09:39:54	4.39	-0.534	28.536	100.673	4.02	0.4397
2020-06-29 09:39:55	4.27	-0.533	28.538	100.675	4.02	0.4390
2020-06-29 09:39:55	4.17	-0.532	28.537	100.673	4.02	0.4388
2020-06-29 09:39:56	4.09	-0.533	28.538	100.673	4.03	0.4391
2020-06-29 09:39:56	3.98	-0.532	28.537	100.675	4.03	0.4399
2020-06-29 09:39:57	3.88	-0.533	28.537	100.673	4.03	0.4426
2020-06-29 09:39:57	3.77	-0.534	28.537	100.674	4.03	0.4431
2020-06-29 09:39:58	3.73	-0.533	28.538	100.670	4.02	0.4432
2020-06-29 09:39:58	3.61	-0.535	28.537	100.674	4.02	0.4441
2020-06-29 09:39:59	3.53	-0.535	28.538	100.674	4.02	0.4449
2020-06-29 09:39:59	3.44	-0.534	28.539	100.673	4.02	0.4454
2020-06-29 09:40:00	3.37	-0.534	28.538	100.670	4.02	0.4465
2020-06-29 09:40:00	3.30	-0.533	28.537	100.673	4.02	0.4476
2020-06-29 09:40:01	3.21	-0.536	28.537	100.674	4.02	0.4498
2020-06-29 09:40:01	3.12	-0.536	28.537	100.672	4.02	0.4528
2020-06-29 09:40:02	3.10	-0.537	28.537	100.672	4.02	0.4546
2020-06-29 09:40:02	3.02	-0.537	28.537	100.674	4.03	0.4528
2020-06-29 09:40:03	2.91	-0.534	28.539	100.672	4.02	0.4507
2020-06-29 09:40:03	2.88	-0.535	28.540	100.673	4.02	0.4492
2020-06-29 09:40:04	2.83	-0.537	28.540	100.671	4.02	0.4491
2020-06-29 09:40:04	2.77	-0.539	28.539	100.675	4.02	0.4500
2020-06-29 09:40:05	2.70	-0.537	28.540	100.672	4.02	0.4513
2020-06-29 09:40:05	2.64	-0.536	28.540	100.672	4.02	0.4522
2020-06-29 09:40:06	2.59	-0.537	28.539	100.672	4.02	0.4526
2020-06-29 09:40:06	2.55	-0.537	28.541	100.671	4.02	0.4527
2020-06-29 09:40:07	2.49	-0.535	28.542	100.673	4.03	0.4533
2020-06-29 09:40:07	2.44	-0.534	28.542	100.672	4.03	0.4543
2020-06-29 09:40:08	2.41	-0.536	28.541	100.673	4.03	0.4552
2020-06-29 09:40:08	2.37	-0.534	28.542	100.675	4.02	0.4560
2020-06-29 09:40:09	2.33	-0.535	28.543	100.675	4.02	0.4574
2020-06-29 09:40:09	2.28	-0.536	28.543	100.674	4.02	0.4589
2020-06-29 09:40:10	2.22	-0.535	28.542	100.672	4.02	0.4604
2020-06-29 09:40:10	2.18	-0.533	28.542	100.672	4.02	0.4611
2020-06-29 09:40:11	2.12	-0.535	28.544	100.672	4.02	0.4605
2020-06-29 09:40:11	2.12	-0.534	28.542	100.671	4.02	0.4612
2020-06-29 09:40:12	2.06	-0.535	28.542	100.670	4.02	0.4623
2020-06-29 09:40:12	2.03	-0.536	28.540	100.672	4.02	0.4634
2020-06-29 09:40:13	2.01	-0.536	28.541	100.671	4.02	0.4642
2020-06-29 09:40:13	1.96	-0.533	28.541	100.672	4.03	0.4645
2020-06-29 09:40:14	1.94	-0.534	28.542	100.673	4.02	0.4654
2020-06-29 09:40:14	1.88	-0.535	28.542	100.672	4.02	0.4663
2020-06-29 09:40:15	1.86	-0.538	28.541	100.671	4.03	0.4673
2020-06-29 09:40:15	1.85	-0.537	28.542	100.673	4.02	0.4680
2020-06-29 09:40:16	1.81	-0.534	28.543	100.671	4.03	0.4678
2020-06-29 09:40:16	1.76	-0.536	28.543	100.671	4.02	0.4675
2020-06-29 09:40:17	1.75	-0.536	28.543	100.674	4.02	0.4673
2020-06-29 09:40:17	1.74	-0.535	28.543	100.673	4.02	0.4674
2020-06-29 09:40:18	1.71	-0.536	28.543	100.671	4.02	0.4676
2020-06-29 09:40:18	1.68	-0.535	28.544	100.670	4.03	0.4674
2020-06-29 09:40:19	1.67	-0.537	28.543	100.673	4.03	0.4677
2020-06-29 09:40:19	1.64	-0.537	28.543	100.669	4.02	0.4678
2020-06-29 09:40:20	1.64	-0.536	28.543	100.672	4.03	0.4678
2020-06-29 09:40:20	1.58	-0.536	28.545	100.672	4.03	0.4684
2020-06-29 09:40:21	1.56	-0.536	28.544	100.669	4.02	0.4696
2020-06-29 09:40:21	1.53	-0.536	28.544	100.670	4.03	0.4707
2020-06-29 09:40:22	1.51	-0.536	28.543	100.670	4.03	0.4714
2020-06-29 09:40:22	1.49	-0.538	28.545	100.670	4.03	0.4712
2020-06-29 09:40:23	1.46	-0.538	28.545	100.671	4.03	0.4716
2020-06-29 09:40:23	1.46	-0.538	28.546	100.672	4.03	0.4724
2020-06-29 09:40:24	1.43	-0.539	28.546	100.673	4.03	0.4734
2020-06-29 09:40:24	1.42	-0.539	28.547	100.672	4.03	0.4744
2020-06-29 09:40:25	1.40	-0.538	28.547	100.674	4.03	0.4755
2020-06-29 09:40:25	1.37	-0.539	28.548	100.672	4.03	0.4765
2020-06-29 09:40:26	1.39	-0.539	28.547	100.673	4.02	0.4769
2020-06-29 09:40:26	1.37	-0.539	28.547	100.673	4.02	0.4765
2020-06-29 09:40:27	1.34	-0.540	28.549	100.674	4.03	0.4755
2020-06-29 09:40:27	1.32	-0.541	28.548	100.673	4.03	0.4756
2020-06-29 09:40:28	1.29	-0.540	28.548	100.668	4.03	0.4768
2020-06-29 09:40:28	1.28	-0.540	28.549	100.671	4.03	0.4784
2020-06-29 09:40:29	1.29	-0.540	28.549	100.669	4.02	0.4797
2020-06-29 09:40:29	1.29	-0.540	28.549	100.669	4.03	0.4811
